Si_24-364,0.23350000381469727,0.23037119209766388
Si_24-794,0.21220000088214874,0.21847790479660034
Si_24-1027,0.36250001192092896,0.37030598521232605
Si_24-366,0.29170000553131104,0.287710040807724
Si_24-395,0.06530000269412994,0.03317737579345703
Si_24-299,0.3093999922275543,0.3173939883708954
Si_24-267,0.21459999680519104,0.21803346276283264
Si_24-875,0.17659999430179596,0.17486463487148285
Si_24-639,0.15629999339580536,0.14668479561805725
Si_24-581,0.28619998693466187,0.29284512996673584
Si_24-135,0.20589999854564667,0.18018832802772522
Si_24-625,0.2198999971151352,0.2003374844789505
Si_24-406,0.05900000035762787,0.035475000739097595
Si_24-603,0.2071000039577484,0.20535364747047424
Si_24-584,0.3098999857902527,0.30614739656448364
Si_24-762,0.37369999289512634,0.3955252766609192
Si_24-73,0.12229999899864197,0.12194715440273285
Si_24-26,0.1257999986410141,0.15085303783416748
Si_24-924,0.06949999928474426,0.05713701248168945
Si_24-439,0.3702999949455261,0.3676045536994934
Si_24-308,0.3790000081062317,0.3737170100212097
Si_24-792,0.24770000576972961,0.23772725462913513
Si_24-668,0.16329999268054962,0.16348442435264587
Si_24-409,0.14339999854564667,0.13448545336723328
Si_24-746,0.3124000132083893,0.3266579806804657
Si_24-560,0.2459000051021576,0.26260659098625183
Si_24-529,0.2451000064611435,0.2602844536304474
Si_24-812,0.3416999876499176,0.34873268008232117
Si_24-1022,0.3756999969482422,0.3834323287010193
Si_24-847,0.2849000096321106,0.3029020130634308
Si_24-447,0.4052000045776367,0.4134182929992676
Si_24-165,0.22990000247955322,0.23387287557125092
4H-Si-14,0.1387999951839447,0.14422687888145447
4H-Si-72,0.4740999937057495,0.47828149795532227
Si_24-920,0.1851000040769577,0.18879319727420807
Si_24-840,0.36149999499320984,0.3802143633365631
Si_24-307,0.34139999747276306,0.34952613711357117
Si_24-288,0.2840000092983246,0.2964141368865967
Si_24-732,0.3328000009059906,0.31284236907958984
Si_24-60,0.31769999861717224,0.30764272809028625
Si_24-771,-0.007899999618530273,-0.01824985444545746
Si_24-360,0.2547000050544739,0.24114039540290833
4H-Si-4,0.004900000058114529,0.05638034641742706
Si_24-133,0.19609999656677246,0.18111640214920044
Si_24-578,0.37130001187324524,0.3684450387954712
Si_24-629,0.03620000183582306,0.04753120243549347
Si_24-500,0.3334999978542328,0.321050763130188
Si_24-74,0.14569999277591705,0.14124083518981934
Si_24-443,0.4296000003814697,0.4111427664756775
Si_24-981,0.4090000092983246,0.4239659011363983
Si_24-388,0.16439999639987946,0.1482871174812317
Si_24-518,0.23999999463558197,0.2620522975921631
Si_24-30,0.0828000009059906,0.07636207342147827
Si_24-83,0.3127000033855438,0.31706544756889343
Si_24-833,0.2425999939441681,0.24015869200229645
Si_24-317,0.02239999920129776,0.023461103439331055
4H-Si-55,0.3077999949455261,0.2658863365650177
Si_24-865,0.15189999341964722,0.14859360456466675
