4H-Si-5,-0.022033587098121643
4H-Si-7,0.11446193605661392
4H-Si-8,0.06302943825721741
4H-Si-9,0.06314778327941895
4H-Si-11,0.0672484040260315
4H-Si-13,0.1790001392364502
4H-Si-15,0.21730221807956696
4H-Si-18,0.1159134954214096
4H-Si-20,0.12717773020267487
4H-Si-22,0.2533664107322693
4H-Si-24,0.136260524392128
4H-Si-25,0.3122216761112213
4H-Si-28,0.16039901971817017
4H-Si-29,0.29435276985168457
4H-Si-30,0.2743017077445984
4H-Si-32,0.24987947940826416
4H-Si-33,0.39867380261421204
4H-Si-34,0.26992204785346985
4H-Si-39,0.39794397354125977
4H-Si-40,0.29843443632125854
4H-Si-41,0.26044580340385437
4H-Si-48,0.22783370316028595
4H-Si-49,0.3928180932998657
4H-Si-51,0.329447865486145
4H-Si-52,0.4293249547481537
4H-Si-53,0.2546495497226715
4H-Si-56,0.2815910875797272
4H-Si-57,0.4355536699295044
4H-Si-59,0.45203697681427
4H-Si-61,0.2506241202354431
4H-Si-62,0.3296825885772705
4H-Si-64,0.42348721623420715
4H-Si-69,0.38377687335014343
4H-Si-70,0.4219632148742676
4H-Si-71,0.406624436378479
4H-Si-73,0.42620402574539185
4H-Si-74,0.4037863314151764
Si_24-1,0.07073895633220673
Si_24-2,0.040380120277404785
Si_24-4,0.06179507076740265
Si_24-6,0.18209627270698547
Si_24-9,0.043337613344192505
Si_24-10,0.07801607251167297
Si_24-11,0.14461587369441986
Si_24-12,0.1345069408416748
Si_24-14,0.10223090648651123
Si_24-15,0.05301766097545624
Si_24-19,0.005760356783866882
Si_24-21,0.12052101641893387
Si_24-22,0.08302260935306549
Si_24-24,0.14622855186462402
Si_24-25,0.2414565533399582
Si_24-28,0.11586923897266388
Si_24-31,0.2202540785074234
Si_24-34,0.23929022252559662
Si_24-35,0.15304483473300934
Si_24-37,0.16278091073036194
Si_24-38,0.07145921885967255
Si_24-39,0.12580202519893646
Si_24-40,0.16224640607833862
Si_24-43,0.17173300683498383
Si_24-44,0.16296833753585815
Si_24-47,0.18851229548454285
Si_24-52,0.024416908621788025
Si_24-54,0.055875927209854126
Si_24-55,0.2138700783252716
Si_24-56,0.19972150027751923
Si_24-57,0.2030191868543625
Si_24-58,0.2088523656129837
Si_24-62,0.00879475474357605
Si_24-63,0.14701685309410095
Si_24-64,0.30010637640953064
Si_24-66,0.10373343527317047
Si_24-68,-0.006916359066963196
Si_24-69,0.01658979058265686
Si_24-77,0.19712071120738983
Si_24-78,0.3010122776031494
Si_24-80,0.36613714694976807
Si_24-82,0.3185247778892517
Si_24-87,0.38006818294525146
Si_24-88,0.381846159696579
Si_24-89,0.3714727461338043
Si_24-91,0.05581001937389374
Si_24-92,0.057012856006622314
Si_24-95,0.11285314708948135
Si_24-98,0.17540745437145233
Si_24-99,0.1229153573513031
Si_24-100,0.23808042705059052
Si_24-104,0.05050620436668396
Si_24-106,0.16632460057735443
Si_24-109,0.1964859664440155
Si_24-110,0.11404772102832794
Si_24-112,0.29609906673431396
Si_24-114,0.1637021154165268
Si_24-117,0.16609501838684082
Si_24-118,0.06914982199668884
Si_24-122,0.2120571881532669
Si_24-123,0.2667694389820099
Si_24-127,0.16748422384262085
Si_24-130,0.2576024830341339
Si_24-131,0.24971698224544525
Si_24-137,0.169468492269516
Si_24-138,0.27645042538642883
Si_24-139,0.19091400504112244
Si_24-143,0.2773105204105377
Si_24-145,0.36481165885925293
Si_24-146,0.2725948989391327
Si_24-148,0.21737529337406158
Si_24-149,0.21870017051696777
Si_24-152,0.3725261688232422
Si_24-153,0.1906105875968933
Si_24-155,0.2109006643295288
Si_24-157,0.20878367125988007
Si_24-160,0.3024906814098358
Si_24-162,0.08257420361042023
Si_24-163,0.04099598526954651
Si_24-168,0.20994313061237335
Si_24-169,0.2866654098033905
Si_24-171,-0.02041606605052948
Si_24-172,0.2721133232116699
Si_24-174,0.28210169076919556
Si_24-175,0.3240039050579071
Si_24-181,0.3852667212486267
Si_24-183,0.10058341920375824
Si_24-184,0.205662339925766
Si_24-186,0.1469605714082718
Si_24-187,0.14122271537780762
Si_24-192,0.03296580910682678
Si_24-193,0.12024722993373871
Si_24-194,0.0483437180519104
Si_24-197,0.08181022107601166
Si_24-200,0.09630812704563141
Si_24-201,0.2219894528388977
Si_24-202,0.10537301003932953
Si_24-203,0.22041285037994385
Si_24-204,0.15209618210792542
Si_24-210,0.09462739527225494
Si_24-211,0.12941664457321167
Si_24-214,0.32515445351600647
Si_24-215,0.32511651515960693
Si_24-219,0.2550458014011383
Si_24-220,0.1176440641283989
Si_24-222,0.16144675016403198
