Si_46-522,1.080199956893921,1.0724029541015625
Si_46-108,1.044700026512146,1.0549551248550415
Si_34-870,1.1970000267028809,1.190743088722229
Si_34-452,1.142699956893921,1.1471775770187378
Si_34-493,1.1601999998092651,1.1677045822143555
Si_34-400,1.1114000082015991,1.1285158395767212
Si_46-2965,1.2404999732971191,1.23710298538208
Si_34-879,1.1282999515533447,1.1303516626358032
Si_46-2605,1.2752000093460083,1.265513300895691
Si_46-2364,1.1299999952316284,1.1070791482925415
Si_46-1138,1.1328999996185303,1.139338493347168
Si_34-601,1.1680999994277954,1.1717146635055542
Si_46-1758,1.1664999723434448,1.1698392629623413
Si_46-2133,1.2323999404907227,1.2316842079162598
Si_46-761,1.0989999771118164,1.1083414554595947
Si_46-912,1.0255000591278076,1.035117745399475
Si_46-109,1.069000005722046,1.0728201866149902
Si_46-269,1.1145999431610107,1.112821340560913
Si_34-566,1.2415000200271606,1.2565391063690186
Si_46-3413,1.2473000288009644,1.2479373216629028
Si_34-799,1.132699966430664,1.133409023284912
Si_46-3448,1.3041000366210938,1.2869001626968384
Si_46-1428,1.132200002670288,1.1379138231277466
Si_46-1396,1.1390999555587769,1.1483232975006104
Si_46-389,1.0836999416351318,1.0767837762832642
Si_46-1521,1.0964000225067139,1.0966256856918335
Si_46-2336,1.2041000127792358,1.1992216110229492
Si_46-3674,1.1561000347137451,1.1646263599395752
Si_46-1508,1.0362000465393066,1.0546071529388428
Si_46-280,1.0748000144958496,1.0603585243225098
Si_34-555,1.095900058746338,1.0923821926116943
Si_34-557,1.1821999549865723,1.2123092412948608
Si_46-3450,1.246000051498413,1.2222540378570557
Si_46-2115,1.1996999979019165,1.199487328529358
Si_46-76,1.072700023651123,1.075125813484192
Si_46-198,1.0430999994277954,1.0520464181900024
Si_46-363,1.0743999481201172,1.0771982669830322
Si_46-3143,1.2348999977111816,1.2395858764648438
Si_46-1891,1.1996999979019165,1.1956766843795776
Si_46-2793,1.1410000324249268,1.142082691192627
Si_46-3434,1.2924000024795532,1.2953459024429321
Si_46-174,1.0734000205993652,1.0809050798416138
Si_34-106,1.2736999988555908,1.262957215309143
Si_46-2460,1.2170000076293945,1.2238057851791382
Si_46-3465,1.3056000471115112,1.313250184059143
Si_46-2666,1.1956000328063965,1.1856780052185059
Si_46-2089,1.1323000192642212,1.1417043209075928
Si_34-122,1.1791000366210938,1.181620478630066
Si_46-2745,1.152400016784668,1.1657227277755737
Si_34-81,1.2590999603271484,1.2554572820663452
Si_46-923,1.0542999505996704,1.0615568161010742
Si_46-1275,1.1269999742507935,1.1285938024520874
Si_46-3743,1.2746000289916992,1.2877566814422607
Si_46-2383,1.1770999431610107,1.1715540885925293
Si_46-548,1.155400037765503,1.1407115459442139
Si_46-1147,1.0511000156402588,1.0787436962127686
Si_46-178,1.0542999505996704,1.0525486469268799
Si_46-675,1.0185999870300293,1.0221678018569946
Si_46-68,1.055400013923645,1.0616042613983154
Si_46-3884,1.3566999435424805,1.3639321327209473
Si_46-2039,1.0276999473571777,1.0028704404830933
Si_46-3966,1.3348000049591064,1.3365246057510376
Si_46-3352,1.2201000452041626,1.21229887008667
Si_46-630,1.0734000205993652,1.0785173177719116
Si_34-652,1.0808000564575195,1.0732166767120361
Si_46-1780,1.1064000129699707,1.1180801391601562
Si_46-3681,1.3244999647140503,1.3407716751098633
